62007637,2.118162
554808788,7.117873
51884010,2.059076
67942292,0.000000
539194916,-6.944635
51866659,1.502768
67948713,0.000000
79658397,0.000000
78670326,1.045443
51829962,-0.519263
567329767,-1.921253
51882111,-26.274744
554795744,1.292216
51883668,-0.307115
711546381,0.000000
62007648,-5.688774
51881767,0.000000
51881768,1.225392
799517966,-17.627890
764758869,1.115576
51881825,0.000000
79664474,4.946138
586514890,-3.805162
51867079,2.094639
51872536,-1.617080
811768917,29.412283
51883884,-8.519711
51829901,0.595679
762561459,-1.009734
586514878,-2.233709
51881935,0.000000
51885478,74.241539
779171976,-11.886639
586485423,-1.051496
51873430,-1.650697
762732458,0.000000
548086544,-2.355900
67948961,1.045542
781555889,0.000000
51964198,-1.291887
51866678,-38.096291
762732452,-5.335211
51872117,-2.697503
779171975,0.000000
51829899,0.000000
711688562,2.503984
51867089,20.596968
51829822,1.128011
51888926,-7.172688
554728245,-19.209469
586515112,0.000000
51867687,-0.298940
762432105,19.200386
51873301,0.000000
554795727,0.000000
554728186,-4.028454
586515002,-1.605395
799517967,-34.220104
67948647,0.000000
51865408,12.777663
762561434,1.764016
51882109,3.120394
781750240,-2.528151
51882112,0.000000
716671988,0.923906
83733209,0.000000
554795606,83.709496
719953785,-1.677266
762772849,-0.333066
51946793,-4.687999
51881430,-0.990022
586509795,12.137336
554739608,0.250602
51913164,-2.625571
554739611,0.000000
67942291,3.172983
540629095,15.711650
67948819,0.000000
79667311,-14.514702
51867088,0.920625
781750241,-61.273285
51867664,-81.045067
762432158,0.779769
51867774,-1.256912
572252438,-1.120227
572252439,-2.943901
51867666,0.776157
762561445,-5.105951
554728246,1.348835
79664548,1.811507
586525536,5.224102
67948638,0.000000
760095043,0.789317
67948822,0.000000
51867087,-2.560168
51867096,0.000000
762432147,-2.588538
67942289,0.000000
760095035,0.000000
764754023,-1.155743
51867040,-0.702973
51868077,1.988938
586532907,-0.611507
51829959,-0.270431
737855398,0.800424
586514900,-24.001904
586515109,0.000000
811152826,0.000000
51829606,-2.378692
565390068,0.000000
711554065,-1.800813
711554064,4.263619
586532906,-1.985063
762432137,-4.475005
810595985,0.000000
586532797,1.191136
711554056,-0.493593
711554055,0.000000
67948481,1.080821
762561458,-1.172234
781638039,1.546994
572248796,3.599271
51913782,-21.455065
540629094,6.247200
51867645,-0.832684
724124786,0.000000
554728228,1.446651
51885324,2.144711
51885293,3.861126
51885471,2.536637
540628926,0.000000
67948474,0.000000
51885473,20.238317
51885497,-61.830589
51885498,-48.263760
760095037,-2.217314
67948482,24.231949
51885534,0.000000
51933267,0.000000
51873314,0.951884
548072656,-10.866298
51883586,-0.461628
51883509,-1.400172
586514895,-16.398527
762561446,13.668472
762783420,-0.605826
67948599,-0.609953
51888843,0.440473
51873443,0.961600
51869456,0.000000
572245497,-2.298521
572245501,-1.787485
572245502,3.268413
51829682,-0.871749
586514894,-3.893812
572245505,4.795057
586515011,-0.625375
781460760,0.658156
51888873,-14.702233
726159767,5.604819
51873076,0.712123
781554862,0.000000
51872100,-9.160344
781466382,-1.411465
797897590,-1.254303
83733207,0.000000
51872116,-1.708347
51962478,-4.203129
554737317,-2.878128
802198745,0.000000
762432120,1.025972
51830493,-1.189093
51872166,10.215890
51873075,-3.607126
811152825,0.000000
586496590,-2.807805
79664476,-1.547123
67948719,-7.966851
762432113,88.432243
548080686,1.877000
51872181,0.221551
51872180,0.227182
540628498,-1.255077
586515108,-0.741487
51873431,0.000000
586514644,-1.260159
51829685,-71.271637
67948653,1.629780
586834768,-16.076166
67948655,-30.819462
51873300,-0.394289
586514659,1.668762
51873282,0.904981
586491700,-0.373153
762561463,0.361209
540628868,-3.504298
67948711,0.000000
586514889,-4.500470
51829898,-5.676965
572227860,0.000000
51829611,0.000000
51829914,0.597180
762561468,-0.332710
51875085,-0.895956
586515013,-85.269508
762432119,-1.149651
83670938,0.000000
67948642,-4.356411
83670844,0.000000
51829621,-1.139053
743586463,0.000000
51829896,2.600678
781466380,-3.176487
781529482,0.000000
51874297,-1.379390
51874298,0.000000
51874301,0.000000
83733206,1.209400
51830492,-1.291995
51829798,3.087115
51874212,-2.078223
51913769,3.417339
51829863,2.334769
51913821,0.000000
51913639,0.000000
51913378,-3.545178
586514658,40.725018
51829691,3.834421
51929260,1.217054
51829615,0.000000
51913590,44.543549
51913731,-2.030765
586496605,1.057196
51829850,4.868556
67948058,0.000000
586514643,-1.241808
51913265,-1.136017
572249040,30.497456
51884003,-0.800465
764754026,-0.719262
572249042,0.000000
51885285,1.936250
67948469,-0.733259
79666994,-2.575366
67948468,0.000000
51885292,1.296804
51829696,2.685542
79664543,0.649445
51883669,-1.655087
586514897,-1.345798
51829794,2.106032
51887544,2.912735
67948571,0.000000
540628516,-2.783699
67948573,0.000000
548077817,79.140518
51829608,-2.825675
762432112,-1.819340
586828231,2.182988
762432104,1.844690
762432102,1.210320
762432156,-2.153860
548078324,1.361130
586514893,1.211136
762432140,-4.907616
762432116,3.857289
762432115,19.008423
762432114,31.270910
586515015,-43.293400
51829961,-3.249012
586834766,27.321575
762432117,27.007524
762432118,3.467488
762561467,1.027726
762561443,0.000000
586515014,5.274498
51790084,56.470337
79659317,17.391718
781460770,-11.919538
79658443,-2.020178
51790124,-3.274261
79658396,-0.911989
586514898,-3.628551
762561462,1.225976
548078837,22.629234
548136065,61.811314
64988915,-6.632115
554737521,2.917431
548136059,-4.561918
771555850,3.567894
760095034,-1.262874
548029530,0.850979
540628928,0.470964
79683455,22.319040
79664457,38.877640
79664456,0.915540
79664458,62.290855
554808815,1.752752
79664462,0.360181
586514999,-1.191487
548084580,-1.600156
540628869,0.000000
717771080,0.000000
586515000,-4.702055
540628433,-26.363251
548072489,-0.361753
781466381,1.037769
51829609,-0.933555
51829614,0.000000
51829616,0.898355
586500486,16.561314
586514642,-1.947989
586514647,-2.897506
586514645,21.361582
586514650,-0.895252
586514649,-26.962891
586514648,-59.538490
540629103,4.502931
781459314,-5.202580
540629051,1.314633
79664488,-3.332719
79658281,2.736560
51829620,1.073683
554737316,0.000000
554737319,0.000000
51829497,0.000000
51829499,3.624494
51829500,-3.855763
51829607,-2.037246
51829886,1.266253
51829909,26.926512
51829905,0.000000
51829904,-0.962395
51829903,1.009270
51829902,0.000000
51831117,1.860952
51829683,-4.566339
51829661,-7.200632
554737522,2.272460
51831114,-2.279518
51829956,1.441410
51829820,-12.115538
51829796,0.000000
51829797,-1.092667
51829694,0.825971
51829693,-0.934511
51829845,3.814606
51829849,0.662290
762561439,-0.544521
781460752,-1.815991
51790087,0.000000
781460748,-4.614560
586515003,0.000000
548080683,-1.342353
548117168,2.183146
764758870,-1.956707
548084552,-1.850201
548085081,1.117025
764680465,-5.679447
554806707,2.582191
548084929,-6.258998
781803224,4.728418
764754027,0.485886
548029529,0.534657
565390315,-1.034781
760095042,-0.276846
